Rho Pvalue Target
0.279909502262443 0.0470032673781472 vru5pe-vmgphos-vpgm
0.204253393665158 0.150194568133573 vtk3-vru5pe-vta
0.229411764705882 0.105327230469554 voxnadh-vpfk-vpk
0.154117647058824 0.279322962924836 vr5pi-vhbadp-vmgadp
0.342533936651584 0.0142714788492065 vatpase-vpgk-vp6gdh
0.296561085972851 0.0349830126426909 vak-vgapdh-vpglhydrolysis
0.196923076923077 0.165623487463333 vbpgsp2-vbpgsp6-vbpgsp7
0.283981900452489 0.0437885504378882 vpfk-vtk1-vpyrtransport
0.224886877828054 0.112520007888961 vbpgsp8-vbpgsp6-vbpgsp3
0.290497737556561 0.0390232603246384 vald-vbpgsp7-vmgb13pg
0.198461538461538 0.162292496516554 vhbadp-vmgatp-vmgb13pg
0.262443438914027 0.0630598398517621 vbpgsp1-vpgk
0.272760180995475 0.053114350127785 vtk3-vbpgsp8-vlactransport
0.197828054298643 0.163658051540006 vbpgsp8-vbpgsp7-vtk4
0.32552036199095 0.0201740838850539 vald-vpgk
0.247963800904977 0.0794961662456924 vhbb13pg-vmgphos-vald
0.321990950226244 0.0216295117085584 vox-vr5pi-vbpgsp6
0.269502262443439 0.0561064052503468 vpgm-vg6pdh-vmgfru16p2
0.232126696832579 0.101185766209204 vbpgsp9-vox-vmgb23pg
0.311945701357466 0.0262685578868768 vgapdh-vox-vbpgsp3
0.276380090497738 0.0499437793820033 vtpi-vbpgsp6
0.213212669683258 0.132822233709182 vald-vpyrtransport-vmgatp
0.219366515837104 0.121800385357028 vpyrtransport-vpglhydrolysis-vtk5
0.0644343891402715 0.65238799958013 vox-vmgatp-vgssgr
0.278733031674208 0.047967221393127 vtk6-vru5pe-vbpgsp1
0.24289592760181 0.085993058786555 vbpgsp1-vmgb13pg-vldhp
0.283257918552036 0.0443464274478603 vpyrtransport-vldh-vtk5
0.297285067873303 0.0345247727083785 vhbb13pg-vldh-vmgb13pg
0.317828054298642 0.0234598523259394 vldh-vmgb13pg-vhbadp
-0.238552036199095 0.0918889330140384 vmgfru16p2-vhbb13pg-vox
0.340542986425339 0.014874745120981 vmgb23pg-vp6gdh-vatpase
0.283891402714932 0.0438579671889944 vbpgsp1-vpk-vldh
0.235927601809955 0.0956018163013225 vhk-vbpgsp8-vta
0.203619909502262 0.151484085617224 vpglhydrolysis-vbpgsp9-vbpgsp1
0.298371040723982 0.0338468016073109 vpglhydrolysis-vtk5-vpk
0.222443438914027 0.116558219051089 vpgm-vbpgsp6-vbpgsp9
0.197918552036199 0.163462456185675 vta-vpyrtransport-vtk6
0.207149321266968 0.144403567549388 vta-vbpgsp7-vtk2
0.326425339366516 0.0198146176052473 vbpgsp6-vox-vpglhydrolysis
0.199819004524887 0.159394611530076 vox-vhbmgatp-vtk3
0.291131221719457 0.0385838308164547 vhbmgatp-vmgfru16p2-veno
0.320633484162896 0.0222125550542118 vlactransport-vtk3-vtpi
0.218914027149321 0.122586234891389 vldhp-vmgphos-vbpgsp1
0.208054298642534 0.142628602969049 vp6gdh-vbpgsp8-vhbb13pg
0.268325791855204 0.0572199663183248 veno-vpyrtransport-vbpgsp4
0.191855203619909 0.176951279832133 vhbadp-vmgb23pg-vmgatp
0.291221719457014 0.0385213914531292 vbpgsp7-vg6pdh-veno
0.345882352941176 0.0133043233987254 vatpase-vgssgr-vpgm
0.262081447963801 0.0634343677728112 vpfk-vhbb13pg-vtk6
0.195384615384615 0.169004440029518 vmgadp-vhbb13pg-voxnadh
0.188054298642534 0.185809744181611 vtk6-vta
0.271855203619909 0.0539321185831076 vg6pdh-vpglhydrolysis-vbpgsp9
0.167873303167421 0.238228182414456 vox-vmgb23pg-vak
0.2910407239819 0.0386463540838887 vtk1-vbpgsp4-vmgglc16p2
0.190950226244344 0.179032026084598 vtk6-vpglhydrolysis-vmgb23pg
0.266334841628959 0.0591452774234889 vhk-vtk5-vgpi
0.206425339366516 0.145835401066198 vhbadp-vta-vbpgsp1
0.188054298642534 0.185809744181611 vtk6-vta
0.324072398190045 0.0207607713817697 vhk-vldhp-vtk1
0.172126696832579 0.226411881166649 vmgphos-vtk5-vpglhydrolysis
0.325158371040724 0.0203194165973468 vldh-vhbb13pg-vru5pe
0.26 0.0656228555363491 vldh-vbpgsp2-vmgb23pg
0.243348416289593 0.0853964739228745 vtpi-vmgglc16p2-vhbb13pg
0.152488687782805 0.284483578899744 vmgglc16p2-vta-vhbadp
0.286787330316742 0.0416811278663263 vpgm-vgapdh-vlactransport
0.298371040723982 0.0338468016073109 vatpase-vpk-vbpgsp2
0.329230769230769 0.0187347373893021 vhk-vhbb13pg-vatpase
